algorithm,n_weapon_types,n_weapons,n_targets,value,time_sec,iterations,extra,category,instance_id,instance_file
ACO_Original,50,104,20,45.180096848600186,6.286807600001339,5,,50w20t,7,instance_007.json
ACO_Modified,50,104,20,0.0003967051981788042,6.494813599972986,5,improvement_pct=0.0000,50w20t,7,instance_007.json
MMR_Original,50,96,20,0.0007259001726815767,0.020951100043021142,96,,50w20t,8,instance_008.json
MMR_Modified,50,96,20,0.0007259001726815767,0.2749508999986574,1,improvement_pct=0.0000,50w20t,8,instance_008.json
ACO_Original,50,96,20,43.12976907274011,6.51392160000978,6,,50w20t,8,instance_008.json
ACO_Modified,50,96,20,0.0007259001726815767,5.911768799996935,39,improvement_pct=0.0000,50w20t,8,instance_008.json
MMR_Original,50,98,20,0.0009051108455959142,0.009001599973998964,98,,50w20t,9,instance_009.json
MMR_Modified,50,98,20,0.0009051108455959142,0.08602849999442697,1,improvement_pct=0.0000,50w20t,9,instance_009.json
ACO_Original,50,98,20,26.28423400273281,6.018887100042775,37,,50w20t,9,instance_009.json
ACO_Modified,50,98,20,0.0009051108455959142,6.060422800015658,38,improvement_pct=0.0000,50w20t,9,instance_009.json
MMR_Original,50,103,20,0.0009573739367450788,0.009734299965202808,103,,50w20t,10,instance_010.json
MMR_Modified,50,103,20,0.0009573739367450788,0.09956770000280812,1,improvement_pct=0.0000,50w20t,10,instance_010.json
ACO_Original,50,103,20,23.82234830739477,6.1346206000307575,33,,50w20t,10,instance_010.json
ACO_Modified,50,103,20,0.0009573739367450788,6.189254399971105,34,improvement_pct=0.0000,50w20t,10,instance_010.json
MMR_Original,50,93,20,0.007343270134084136,0.006531800027005374,93,,50w20t,11,instance_011.json
MMR_Modified,50,93,20,0.007343270134084136,0.0853423000080511,1,improvement_pct=0.0000,50w20t,11,instance_011.json
ACO_Original,50,93,20,31.52729100562744,5.845998900011182,39,,50w20t,11,instance_011.json
ACO_Modified,50,93,20,0.007343270134084136,5.838047900004312,42,improvement_pct=0.0000,50w20t,11,instance_011.json
MMR_Original,50,100,20,0.001169279355243742,0.0069565000012516975,100,,50w20t,12,instance_012.json
MMR_Modified,50,100,20,0.001169279355243742,0.09130160004133359,1,improvement_pct=0.0000,50w20t,12,instance_012.json
ACO_Original,50,100,20,40.537940068121365,6.056965600000694,37,,50w20t,12,instance_012.json
ACO_Modified,50,100,20,0.001169279355243742,6.0861477999715135,32,improvement_pct=0.0000,50w20t,12,instance_012.json
MMR_Original,50,99,20,0.0007150261659281923,0.012456500029657036,99,,50w20t,13,instance_013.json
MMR_Modified,50,99,20,0.0007150261659281923,0.11896339996019378,1,improvement_pct=0.0000,50w20t,13,instance_013.json
ACO_Original,50,99,20,29.531318171115363,5.980287399957888,35,,50w20t,13,instance_013.json
ACO_Modified,50,99,20,0.0007150261659281923,5.970893599966075,35,improvement_pct=0.0000,50w20t,13,instance_013.json
MMR_Original,50,113,20,0.0005539445530087797,0.008856100030243397,113,,50w20t,14,instance_014.json
MMR_Modified,50,113,20,0.0005539445530087797,0.10878640000009909,1,improvement_pct=0.0000,50w20t,14,instance_014.json
ACO_Original,50,113,20,16.48984558557735,6.729978199990001,8,,50w20t,14,instance_014.json
ACO_Modified,50,113,20,0.0005539445530087797,7.468681400001515,4,improvement_pct=0.0000,50w20t,14,instance_014.json
MMR_Original,50,105,20,0.0005135069171611074,0.034997900016605854,105,,50w20t,15,instance_015.json
MMR_Modified,50,105,20,0.0005135069171611074,0.3838520999997854,1,improvement_pct=0.0000,50w20t,15,instance_015.json
ACO_Original,50,105,20,22.942392495629026,7.2451856000116095,4,,50w20t,15,instance_015.json
ACO_Modified,50,105,20,0.0005135069171611074,6.259827699977905,4,improvement_pct=0.0000,50w20t,15,instance_015.json
MMR_Original,50,94,20,0.0018586752602840696,0.02300050004851073,94,,50w20t,16,instance_016.json
MMR_Modified,50,94,20,0.0018586752602840696,0.37273310002638027,1,improvement_pct=0.0000,50w20t,16,instance_016.json
ACO_Original,50,94,20,16.561034527875623,5.765572600008454,5,,50w20t,16,instance_016.json
ACO_Modified,50,94,20,0.0018586752602840696,5.8317495000083,20,improvement_pct=0.0000,50w20t,16,instance_016.json
MMR_Original,50,108,20,0.00011663976515821495,0.009105000004637986,108,,50w20t,17,instance_017.json
MMR_Modified,50,108,20,0.00011663976515821495,0.1097721999976784,1,improvement_pct=0.0000,50w20t,17,instance_017.json
ACO_Original,50,108,20,24.249738407425365,6.3818205000134185,34,,50w20t,17,instance_017.json
ACO_Modified,50,108,20,0.00011663976515821495,6.391959900036454,34,improvement_pct=0.0000,50w20t,17,instance_017.json
MMR_Original,50,103,20,0.00013364586299457034,0.006749699998181313,103,,50w20t,18,instance_018.json
MMR_Modified,50,103,20,0.00013364586299457034,0.0916041000164114,1,improvement_pct=0.0000,50w20t,18,instance_018.json
ACO_Original,50,103,20,37.65859931889046,6.142425300029572,37,,50w20t,18,instance_018.json
ACO_Modified,50,103,20,0.00013364586299457034,6.194376400031615,37,improvement_pct=0.0000,50w20t,18,instance_018.json
MMR_Original,50,108,20,0.00037573832721067986,0.008275200030766428,108,,50w20t,19,instance_019.json
MMR_Modified,50,108,20,0.00034932461342879184,0.18659729999490082,2,improvement_pct=7.0298,50w20t,19,instance_019.json
ACO_Original,50,108,20,31.850718159335933,7.385638799984008,10,,50w20t,19,instance_019.json
ACO_Modified,50,108,20,0.00037573832721067986,6.766192500013858,5,improvement_pct=0.0000,50w20t,19,instance_019.json
MMR_Original,50,104,20,0.0011124219603054926,0.025930500007234514,104,,50w20t,20,instance_020.json
MMR_Modified,50,104,20,0.0011124219603054926,0.312495999969542,1,improvement_pct=0.0000,50w20t,20,instance_020.json
ACO_Original,50,104,20,14.091744378812912,7.3239455000148155,6,,50w20t,20,instance_020.json
ACO_Modified,50,104,20,0.0011124219603054926,6.208376900001895,5,improvement_pct=0.0000,50w20t,20,instance_020.json
